date, currentInternalTemperature, currentExternalTemperature, referenceTemperature, fanSignal, resistorSignal
2023-06-18 22:52:07.223705,36.0625,22.221865561734283,40.0,0,100
2023-06-18 22:52:08.627037,36.0625,22.22656731523457,40.0,0,100
2023-06-18 22:52:10.030580,36.125,22.234403559699693,40.0,0,81
2023-06-18 22:52:11.433824,36.125,22.241926341016644,40.0,0,100
2023-06-18 22:52:12.837571,36.125,22.245060829366686,40.0,0,100
2023-06-18 22:52:14.240252,36.125,22.25509117680731,40.0,0,100
2023-06-18 22:52:15.643877,36.1875,22.260106341796472,40.0,0,82
2023-06-18 22:52:17.047936,36.1875,22.262613922108265,40.0,0,100
2023-06-18 22:52:18.451577,36.1875,22.267315631270684,40.0,0,100
2023-06-18 22:52:19.855911,36.1875,22.273584568862496,40.0,0,100
2023-06-18 22:52:21.258237,36.25,22.277972819765274,40.0,0,83
2023-06-18 22:52:22.660410,36.25,22.28392829600516,40.0,0,100
2023-06-18 22:52:24.063434,36.25,22.28612241676128,40.0,0,100
2023-06-18 22:52:25.467344,36.25,22.285495525230363,40.0,0,100
2023-06-18 22:52:26.870569,36.3125,22.289256873051634,40.0,0,85
2023-06-18 22:52:28.274188,36.3125,22.281420728062493,40.0,0,100
2023-06-18 22:52:29.677063,36.3125,22.278286266087797,40.0,0,100
2023-06-18 22:52:31.079501,36.3125,22.270136654312502,40.0,0,100
2023-06-18 22:52:32.489947,36.3125,22.266688737011282,40.0,0,100
2023-06-18 22:52:33.888735,36.3125,22.260106341796472,40.0,0,100
2023-06-18 22:52:35.292290,36.375,22.25947944649115,40.0,0,87
2023-06-18 22:52:36.695526,36.375,22.260106341796472,40.0,0,100
2023-06-18 22:52:38.096511,36.375,22.260733237010847,40.0,0,100
2023-06-18 22:52:39.500279,36.375,22.26386771171847,40.0,0,100
2023-06-18 22:52:40.905012,36.4375,22.264494606387142,40.0,0,88
2023-06-18 22:52:42.308324,36.4375,22.264181159064172,40.0,0,100
2023-06-18 22:52:43.711547,36.4375,22.265434948219628,40.0,0,100
2023-06-18 22:52:45.116419,36.4375,22.268882866521288,40.0,0,100
2023-06-18 22:52:46.518513,36.5,22.272017335317194,40.0,0,88
2023-06-18 22:52:47.921706,36.5,22.273898015503345,40.0,0,100
2023-06-18 22:52:49.327534,36.5625,22.273584568862496,40.0,0,86
2023-06-18 22:52:50.729453,36.5625,22.260419789415028,40.0,0,100
2023-06-18 22:52:52.133897,36.625,22.25164324750076,40.0,0,84
2023-06-18 22:52:53.536986,36.625,22.241612892056583,40.0,0,100
2023-06-18 22:52:54.940842,36.625,22.23785150276235,40.0,0,100
2023-06-18 22:52:56.343428,36.625,22.233776660665445,40.0,0,100
2023-06-18 22:52:57.746931,36.6875,22.233463211114213,40.0,0,82
2023-06-18 22:52:59.150552,36.6875,22.23095561388582,40.0,0,100
2023-06-18 22:53:00.553947,36.75,22.229388364879107,40.0,0,80
2023-06-18 22:53:01.957329,36.75,22.221238660881045,40.0,0,100
2023-06-18 22:53:03.359306,36.8125,22.22782111530396,40.0,0,78
2023-06-18 22:53:04.762683,36.8125,22.230328714351344,40.0,0,100
2023-06-18 22:53:06.167325,36.8125,22.232209412681915,40.0,0,100
2023-06-18 22:53:07.571770,36.8125,22.234717009182713,40.0,0,100
2023-06-18 22:53:08.973417,36.875,22.23095561388582,40.0,0,76
2023-06-18 22:53:10.376923,36.875,22.216223450780944,40.0,0,100
2023-06-18 22:53:11.781425,36.9375,22.210894783671755,40.0,0,74
2023-06-18 22:53:13.185068,36.9375,22.209954429970367,40.0,0,100
2023-06-18 22:53:14.588529,37.0,22.208700624716858,40.0,0,72
2023-06-18 22:53:15.991647,37.0,22.19898362166714,40.0,0,100
2023-06-18 22:53:17.395219,37.0625,22.1902069549702,40.0,0,71
2023-06-18 22:53:18.799864,37.0625,22.167011392888888,40.0,0,100
2023-06-18 22:53:20.201300,37.125,22.154786654663166,40.0,0,69
2023-06-18 22:53:21.603897,37.125,22.137233123908935,40.0,0,100
2023-06-18 22:53:23.006502,37.1875,22.126262130978283,40.0,0,67
2023-06-18 22:53:24.410092,37.1875,22.10996231862082,40.0,0,100
2023-06-18 22:53:25.813110,37.25,22.103066225653674,40.0,0,65
2023-06-18 22:53:27.216827,37.25,22.09648358119184,40.0,0,100
2023-06-18 22:53:28.619920,37.3125,22.09648358119184,40.0,0,63
2023-06-18 22:53:30.023374,37.3125,22.096170121681645,40.0,0,100
2023-06-18 22:53:31.426664,37.375,22.098677797126584,40.0,0,61
2023-06-18 22:53:32.830066,37.375,22.097737419005263,40.0,0,99
2023-06-18 22:53:34.233471,37.4375,22.097737419005263,40.0,0,59
2023-06-18 22:53:35.638418,37.4375,22.10118547111633,40.0,0,97
2023-06-18 22:53:37.039811,37.5,22.097737419005263,40.0,0,58
2023-06-18 22:53:38.444047,37.5,22.096170121681645,40.0,0,95
2023-06-18 22:53:39.847392,37.5625,22.09397590447361,40.0,0,56
2023-06-18 22:53:41.250419,37.5625,22.088020166435673,40.0,0,93
2023-06-18 22:53:42.654097,37.6875,22.078929813605193,40.0,0,14
2023-06-18 22:53:44.057449,37.6875,22.06482405583811,40.0,0,89
2023-06-18 22:53:45.460289,37.75,22.059808664202865,40.0,0,50
2023-06-18 22:53:46.863335,37.75,22.05886827762324,40.0,0,88
2023-06-18 22:53:48.267031,37.8125,22.061689436748203,40.0,0,48
2023-06-18 22:53:49.671087,37.8125,22.066077902837424,40.0,0,86
2023-06-18 22:53:51.075534,37.875,22.070779825844784,40.0,0,46
2023-06-18 22:53:52.479389,37.875,22.079243274365943,40.0,0,84
2023-06-18 22:53:53.881296,37.9375,22.07955673510396,40.0,0,44
2023-06-18 22:53:55.284126,37.9375,22.083945183048762,40.0,0,82
2023-06-18 22:53:56.688155,38.0,22.088020166435673,40.0,0,42
2023-06-18 22:53:58.092555,38.0,22.085825945089436,40.0,0,80
2023-06-18 22:53:59.494548,38.125,22.07955673510396,40.0,0,1
2023-06-18 22:54:00.896825,38.125,22.074541360567217,40.0,0,76
2023-06-18 22:54:02.300167,38.1875,22.073600977193564,40.0,0,37
2023-06-18 22:54:03.703613,38.1875,22.07046636447012,40.0,0,74
2023-06-18 22:54:05.107297,38.25,22.06858559574466,40.0,0,35
2023-06-18 22:54:06.511681,38.25,22.069839441652583,40.0,0,72
2023-06-18 22:54:07.914250,38.3125,22.077049048563186,40.0,0,33
2023-06-18 22:54:09.319711,38.3125,22.074854821646294,40.0,0,71
2023-06-18 22:54:10.722839,38.4375,22.071720209832346,40.0,40,0
2023-06-18 22:54:12.126433,38.4375,22.06889905725575,40.0,0,67
2023-06-18 22:54:13.529759,38.5,22.061689436748203,40.0,0,28
2023-06-18 22:54:14.933299,38.5,22.05353941647336,40.0,0,65
2023-06-18 22:54:16.337166,38.5625,22.05103171483497,40.0,0,26
2023-06-18 22:54:17.740576,38.5625,22.046329770340797,40.0,0,63
2023-06-18 22:54:19.143115,38.625,22.04476245437254,40.0,0,24
2023-06-18 22:54:20.548905,38.625,22.040687430194794,40.0,0,61
2023-06-18 22:54:21.951967,38.6875,22.03943357582857,40.0,0,22
2023-06-18 22:54:23.355272,38.6875,22.036298938321398,40.0,0,59
2023-06-18 22:54:24.757837,38.75,22.036612402174434,40.0,0,20
2023-06-18 22:54:26.160267,38.75,22.030343120793624,40.0,0,58
2023-06-18 22:54:27.564252,38.8125,22.026581547599562,40.0,0,18
2023-06-18 22:54:28.967870,38.8125,22.02626808301893,40.0,0,56
2023-06-18 22:54:30.371647,38.875,22.027208476692614,40.0,0,16
2023-06-18 22:54:31.776794,38.875,22.03002965648584,40.0,0,54
2023-06-18 22:54:33.179792,38.9375,22.028462334605866,40.0,0,14
2023-06-18 22:54:34.582648,38.9375,22.02595461841556,40.0,0,52
2023-06-18 22:54:35.985889,39.0,22.021566111580977,40.0,0,12
2023-06-18 22:54:37.391699,39.0,22.01247561896116,40.0,0,50
2023-06-18 22:54:38.795019,39.0625,22.00369857345968,40.0,0,11
2023-06-18 22:54:40.196185,39.0625,22.002758174670088,40.0,0,48
2023-06-18 22:54:41.598234,39.125,22.002758174670088,40.0,0,9
2023-06-18 22:54:43.001596,39.125,22.0040120396774,40.0,0,46
2023-06-18 22:54:44.404834,39.1875,22.005579370424947,40.0,0,7
2023-06-18 22:54:45.808185,39.1875,22.008400564338082,40.0,0,44
2023-06-18 22:54:47.211310,39.25,22.010594824997224,40.0,0,5
2023-06-18 22:54:48.614801,39.25,22.012789084542238,40.0,0,42
2023-06-18 22:54:50.018035,39.3125,22.011221756409487,40.0,0,3
2023-06-18 22:54:51.421318,39.3125,22.00150430929898,40.0,0,41
2023-06-18 22:54:52.814979,39.3125,21.994921510132098,40.0,0,41
2023-06-18 22:54:54.217194,39.3125,21.987398298806056,40.0,0,41
2023-06-18 22:54:55.619365,39.375,21.97736732999865,40.0,0,1
2023-06-18 22:54:57.021604,39.375,21.95949960913713,40.0,0,39
2023-06-18 22:54:58.433880,39.4375,21.94852816498342,40.0,40,0
2023-06-18 22:54:59.837612,39.4375,21.938810576901233,40.0,0,37
2023-06-18 22:55:01.240507,39.5,21.937556692976433,40.0,40,0
2023-06-18 22:55:02.644992,39.5,21.93975098960609,40.0,0,35
2023-06-18 22:55:04.047496,39.5625,21.94257222649285,40.0,40,0
2023-06-18 22:55:05.450247,39.5625,21.948214694741182,40.0,0,33
2023-06-18 22:55:06.855235,39.5625,21.95323021588847,40.0,0,33
2023-06-18 22:55:08.257900,39.5625,21.95949960913713,40.0,0,33
2023-06-18 22:55:09.660965,39.625,21.9623208331318,40.0,40,0
2023-06-18 22:55:11.065485,39.625,21.95949960913713,40.0,0,31
2023-06-18 22:55:12.467224,39.6875,21.95855920072963,40.0,40,0
2023-06-18 22:55:13.869822,39.6875,21.954484095265798,40.0,0,29
2023-06-18 22:55:15.274342,39.6875,21.95072245604242,40.0,0,29
2023-06-18 22:55:16.677378,39.6875,21.946960813544866,40.0,0,29
2023-06-18 22:55:18.080493,39.75,21.94351263837916,40.0,40,0
2023-06-18 22:55:19.483926,39.75,21.935048924035435,40.0,0,28
2023-06-18 22:55:20.887658,39.75,21.92595824942573,40.0,0,28
2023-06-18 22:55:22.290518,39.75,21.92000227983044,40.0,100,0
2023-06-18 22:55:23.693968,39.75,21.919061862828222,40.0,100,0
2023-06-18 22:55:25.097238,39.75,21.917494500703107,40.0,100,0
2023-06-18 22:55:26.500926,39.8125,21.91718102820987,40.0,100,0
2023-06-18 22:55:27.894797,39.8125,21.923450473754475,40.0,100,0
2023-06-18 22:55:29.297059,39.8125,21.930346853348873,40.0,100,0
2023-06-18 22:55:30.699433,39.8125,21.94507999106827,40.0,100,0
2023-06-18 22:55:32.101617,39.875,21.957305322534648,40.0,100,0
2023-06-18 22:55:33.513821,39.875,21.975486520755204,40.0,100,0
2023-06-18 22:55:34.918689,39.8125,21.986144428978424,40.0,100,0
2023-06-18 22:55:36.322018,39.8125,22.001817775675864,40.0,100,0
2023-06-18 22:55:37.725249,39.8125,22.011848687730797,40.0,100,0
2023-06-18 22:55:39.127462,39.8125,22.02626808301893,40.0,100,0
2023-06-18 22:55:40.531166,39.8125,22.035672010547113,40.0,100,0
2023-06-18 22:55:41.934282,39.8125,22.046643233466238,40.0,100,0
2023-06-18 22:55:43.338328,39.8125,22.05542019174718,40.0,100,0
2023-06-18 22:55:44.742725,39.8125,22.073914438340854,40.0,100,0
2023-06-18 22:55:46.148175,39.8125,22.08739324616472,40.0,100,0
2023-06-18 22:55:47.549580,39.8125,22.11121615252341,40.0,100,0
2023-06-18 22:55:48.951911,39.75,22.12814287460169,40.0,100,0
2023-06-18 22:55:50.355737,39.75,22.151338645321083,40.0,100,0
2023-06-18 22:55:51.757754,39.75,22.167011392888888,40.0,100,0
2023-06-18 22:55:53.160857,39.75,22.195222195265522,40.0,100,0
2023-06-18 22:55:54.565133,39.75,22.21402929453179,40.0,100,0
2023-06-18 22:55:55.967489,39.75,22.241612892056583,40.0,100,0
2023-06-18 22:55:57.370666,39.6875,22.256971864360366,40.0,100,0
2023-06-18 22:55:58.774225,39.6875,22.284868633608493,40.0,100,0
2023-06-18 22:56:00.177425,39.625,22.301794675475684,40.0,100,0
2023-06-18 22:56:01.580785,39.625,22.328437384834523,40.0,100,0
2023-06-18 22:56:02.984335,39.625,22.345049814578307,40.0,100,0
2023-06-18 22:56:04.386242,39.625,22.36354282162165,40.0,100,0
2023-06-18 22:56:05.789538,39.5625,22.374199772783594,40.0,100,0
2023-06-18 22:56:07.192849,39.5625,22.384856697661142,40.0,100,0
2023-06-18 22:56:08.597807,39.5,22.39645390957412,40.0,100,0
2023-06-18 22:56:09.999677,39.5,22.41588700570137,40.0,100,0
2023-06-18 22:56:11.402740,39.4375,22.430618488072195,40.0,100,0
2023-06-18 22:56:12.807745,39.4375,22.450678298196998,40.0,100,0
2023-06-18 22:56:14.209509,39.4375,22.467290257959394,40.0,100,0
2023-06-18 22:56:15.614589,39.4375,22.500200555674656,40.0,100,0
2023-06-18 22:56:17.016911,39.375,22.521513757596676,40.0,100,0
2023-06-18 22:56:18.419517,39.375,22.548781965572562,40.0,100,0
2023-06-18 22:56:19.822754,39.3125,22.57197547828946,40.0,100,0
2023-06-18 22:56:21.215754,39.3125,22.603944710646466,40.0,100,0
2023-06-18 22:56:22.618138,39.25,22.623690294807147,40.0,100,0
2023-06-18 22:56:24.020364,39.25,22.65722623888687,40.0,100,0
2023-06-18 22:56:25.424609,39.1875,22.678225248905346,40.0,100,0
2023-06-18 22:56:26.833803,39.1875,22.71364125844375,40.0,100,0
2023-06-18 22:56:28.237559,39.125,22.737147299166374,40.0,100,0
2023-06-18 22:56:29.640841,39.125,22.76629461203811,40.0,100,0
2023-06-18 22:56:31.044288,39.0625,22.783218767977086,40.0,100,0
2023-06-18 22:56:32.438582,39.0625,22.809231693202584,40.0,100,0
2023-06-18 22:56:33.840798,39.0,22.82772271347749,40.0,100,0
2023-06-18 22:56:35.243502,39.0,22.859063245045764,40.0,100,0
2023-06-18 22:56:36.646606,38.9375,22.877240649172744,40.0,100,0
2023-06-18 22:56:38.048444,38.9375,22.905133413665588,40.0,100,0
2023-06-18 22:56:39.451314,38.8125,22.922370425278494,40.0,100,0
2023-06-18 22:56:40.853344,38.8125,22.948382512586523,40.0,100,0
2023-06-18 22:56:42.260928,38.75,22.96593274805955,40.0,100,0
2023-06-18 22:56:43.669416,38.75,22.98285612187856,40.0,100,0
2023-06-18 22:56:45.071590,38.6875,22.99288475655876,40.0,100,0
2023-06-18 22:56:46.476793,38.6875,23.002913367955898,40.0,100,0
2023-06-18 22:56:47.880413,38.625,23.007300878120713,40.0,100,0
2023-06-18 22:56:49.281593,38.625,23.008867844956693,40.0,100,0
2023-06-18 22:56:50.685091,38.5,23.01043481122424,40.0,100,0
2023-06-18 22:56:52.088030,38.5,23.016075885080774,40.0,100,0
2023-06-18 22:56:53.493203,38.4375,23.01889641924645,40.0,100,0
2023-06-18 22:56:54.895714,38.4375,23.028924970253136,40.0,100,0
2023-06-18 22:56:56.297971,38.3125,23.037699933284603,40.0,100,0
2023-06-18 22:56:57.702782,38.3125,23.048982002417326,40.0,100,0
2023-06-18 22:56:59.108824,38.3125,23.059323873235826,40.0,100,0
2023-06-18 22:57:00.510464,38.3125,23.077187046328255,40.0,100,0
2023-06-18 22:57:01.914096,38.1875,23.090976111877172,40.0,100,0
2023-06-18 22:57:03.317500,38.1875,23.108212381910835,40.0,100,0
2023-06-18 22:57:04.720183,38.0625,23.120121037393528,40.0,100,0
2023-06-18 22:57:06.123314,38.0625,23.131402891248854,40.0,100,0
2023-06-18 22:57:07.526462,38.0,23.13547688678809,40.0,100,0
2023-06-18 22:57:08.931449,38.0,23.13579027090118,40.0,100,0
2023-06-18 22:57:10.331906,37.9375,23.134850118493706,40.0,100,0
2023-06-18 22:57:11.734794,37.9375,23.13767057510222,40.0,100,0
2023-06-18 22:57:13.145502,37.8125,23.13516350265227,40.0,100,0
2023-06-18 22:57:14.546244,37.8125,23.14174456472974,40.0,100,0
2023-06-18 22:57:15.949331,37.75,23.148638999960895,40.0,100,0
2023-06-18 22:57:17.343394,37.75,23.161487690799095,40.0,100,0
2023-06-18 22:57:18.745683,37.6875,23.16869547624192,40.0,100,0
2023-06-18 22:57:20.148092,37.6875,23.18593143613789,40.0,100,0
2023-06-18 22:57:21.550131,37.5625,23.199720154532677,40.0,100,0
2023-06-18 22:57:22.962791,37.5625,23.217269368825054,40.0,100,0
2023-06-18 22:57:24.367041,37.5,23.2291777236288,40.0,100,0
2023-06-18 22:57:25.770378,37.5,23.247666946287428,40.0,100,0
2023-06-18 22:57:27.173558,37.4375,23.256128089580578,40.0,100,0
2023-06-18 22:57:28.576139,37.4375,23.26302234223067,40.0,100,0
2023-06-18 22:57:29.979797,37.3125,23.27022995823463,40.0,100,0
2023-06-18 22:57:31.383603,37.3125,23.28025792570952,40.0,100,0
2023-06-18 22:57:32.786686,37.25,23.28715213984251,40.0,100,0
2023-06-18 22:57:34.189555,37.25,23.300940535093833,40.0,100,0
2023-06-18 22:57:35.593595,37.125,23.310968431264335,40.0,100,0
2023-06-18 22:57:36.997573,37.125,23.324443380079448,40.0,100,0
2023-06-18 22:57:38.400969,37.0625,23.327263712882996,40.0,100,0
2023-06-18 22:57:39.806064,37.0625,23.334157851982674,40.0,100,0
2023-06-18 22:57:41.208420,37.0,23.34073861085735,40.0,100,0
2023-06-18 22:57:42.611642,37.0,23.352959993593323,40.0,100,0
2023-06-18 22:57:44.016984,36.875,23.359854091674787,40.0,100,0
2023-06-18 22:57:45.419793,36.875,23.377089288732076,40.0,100,0
2023-06-18 22:57:46.821183,36.8125,23.393697686276575,40.0,100,0
2023-06-18 22:57:48.223811,36.8125,23.418766844626226,40.0,100,0
2023-06-18 22:57:49.626675,36.6875,23.43349490729697,40.0,100,0
2023-06-18 22:57:51.029769,36.6875,23.44540266592694,40.0,100,0
2023-06-18 22:57:52.433997,36.625,23.45762375248596,40.0,100,0
2023-06-18 22:57:53.836496,36.625,23.482065821853393,40.0,100,0
2023-06-18 22:57:55.240833,36.5625,23.49522687883,40.0,100,0
2023-06-18 22:57:56.645452,36.5625,23.51465503249019,40.0,100,0
2023-06-18 22:57:58.047874,36.4375,23.52436907654437,40.0,100,0
2023-06-18 22:57:59.450837,36.4375,23.539410133905314,40.0,100,0
2023-06-18 22:58:00.853640,36.3125,23.546930642940698,40.0,100,0
2023-06-18 22:58:02.257282,36.3125,23.561971621721295,40.0,100,0
2023-06-18 22:58:03.660903,36.25,23.576072491750164,40.0,100,0
2023-06-18 22:58:05.065393,36.25,23.58609974909159,40.0,100,0
2023-06-18 22:58:06.467320,36.1875,23.605527493933913,40.0,100,0
2023-06-18 22:58:07.869195,36.1875,23.620881617539546,40.0,100,0
2023-06-18 22:58:09.273569,36.125,23.645322762905835,40.0,100,0
2023-06-18 22:58:10.677205,36.125,23.658483322343365,40.0,100,0
2023-06-18 22:58:12.080413,36.0,23.677597396763666,40.0,100,0
2023-06-18 22:58:13.482718,36.0,23.6804174989421,40.0,100,0
2023-06-18 22:58:14.885864,35.9375,23.692011232992808,40.0,100,0
2023-06-18 22:58:16.289538,35.9375,23.703918278806306,40.0,100,0
2023-06-18 22:58:17.694627,35.875,23.719898736058802,40.0,100,0
2023-06-18 22:58:19.096530,35.875,23.72741893077282,40.0,100,0
2023-06-18 22:58:20.498874,35.75,23.7361924747197,40.0,100,0
2023-06-18 22:58:21.893542,35.75,23.73963921925024,40.0,100,0
2023-06-18 22:58:23.295821,35.6875,23.74371264105748,40.0,100,0
2023-06-18 22:58:24.697781,35.6875,23.749352757216094,40.0,100,0
2023-06-18 22:58:26.109624,35.625,23.7615729836205,40.0,100,0
2023-06-18 22:58:27.510986,35.625,23.770659796220116,40.0,100,0
2023-06-18 22:58:28.917337,35.5,23.7825666251646,40.0,100,0
2023-06-18 22:58:30.330502,35.5,23.791653393585513,40.0,100,0
2023-06-18 22:58:31.722840,35.4375,23.80136681454487,40.0,100,0
2023-06-18 22:58:33.127767,35.4375,23.805440178121717,40.0,100,0
2023-06-18 22:58:34.530239,35.3125,23.81014020824323,40.0,100,0
2023-06-18 22:58:35.933997,35.3125,23.809200202628197,40.0,100,0
2023-06-18 22:58:37.336704,35.25,23.805440178121717,40.0,100,0
2023-06-18 22:58:38.740853,35.25,23.802620157593175,40.0,100,0
2023-06-18 22:58:40.143442,35.1875,23.796353438713687,40.0,100,0
2023-06-18 22:58:41.546599,35.1875,23.789460037441586,40.0,100,0
2023-06-18 22:58:42.950471,35.125,23.7825666251646,40.0,100,0
2023-06-18 22:58:44.354001,35.125,23.77786656502976,40.0,100,0
2023-06-18 22:58:45.757970,35.0,23.766273061490484,40.0,100,0
2023-06-18 22:58:47.161143,35.0,23.757186239659497,40.0,100,0
2023-06-18 22:58:48.564317,34.9375,23.743085961029557,40.0,100,0
2023-06-18 22:58:49.967413,34.9375,23.7361924747197,40.0,100,0
2023-06-18 22:58:51.370648,34.875,23.730239000414077,40.0,100,0
2023-06-18 22:58:52.774453,34.875,23.723345493595115,40.0,100,0
2023-06-18 22:58:54.177900,34.75,23.71394523928866,40.0,100,0
2023-06-18 22:58:55.579533,34.75,23.708931761957864,40.0,100,0
2023-06-18 22:58:56.983040,34.75,23.697338073336415,40.0,100,0
2023-06-18 22:58:58.386417,34.75,23.691071201661817,40.0,100,0
2023-06-18 22:58:59.791724,34.625,23.6804174989421,40.0,100,0
2023-06-18 22:59:01.195266,34.625,23.676030672535397,40.0,100,0
2023-06-18 22:59:02.597400,34.5625,23.671643841672175,40.0,100,0
2023-06-18 22:59:04.000507,34.5625,23.66882373376393,40.0,100,0
2023-06-18 22:59:05.404177,34.5,23.664750241311687,40.0,100,0
2023-06-18 22:59:06.808981,34.5,23.660050052938097,40.0,100,0
2023-06-18 22:59:08.212410,34.4375,23.65785662994631,40.0,100,0
2023-06-18 22:59:09.616019,34.4375,23.6569165911802,40.0,100,0
2023-06-18 22:59:11.019207,34.3125,23.65566320584039,40.0,100,0
2023-06-18 22:59:12.422602,34.3125,23.65252974089926,40.0,100,0
2023-06-18 22:59:13.827309,34.25,23.653156434069388,40.0,100,0
2023-06-18 22:59:15.231229,34.25,23.653783127148564,40.0,100,0
2023-06-18 22:59:16.635141,34.1875,23.655036513034066,40.0,100,0
2023-06-18 22:59:18.037687,34.1875,23.65785662994631,40.0,100,0
2023-06-18 22:59:19.439764,34.0625,23.664750241311687,40.0,100,0
2023-06-18 22:59:20.843887,34.0625,23.665063587021358,40.0,100,0
2023-06-18 22:59:22.247981,34.0625,23.66945042456937,40.0,100,0
2023-06-18 22:59:23.652111,34.0625,23.673837257660853,40.0,100,0
2023-06-18 22:59:25.056680,33.9375,23.6804174989421,40.0,100,0
2023-06-18 22:59:26.458186,33.9375,23.6838642879924,40.0,100,0
2023-06-18 22:59:27.861788,33.875,23.692951264119166,40.0,100,0
2023-06-18 22:59:29.263221,33.875,23.69796476000365,40.0,100,0
2023-06-18 22:59:30.669222,33.8125,23.704544964518572,40.0,100,0
2023-06-18 22:59:32.072512,33.8125,23.708618419431424,40.0,100,0
2023-06-18 22:59:33.475956,33.75,23.716765317729276,40.0,100,0
2023-06-18 22:59:34.878132,33.75,23.717078659664548,40.0,100,0
2023-06-18 22:59:36.280496,33.6875,23.719272052574798,40.0,100,0
2023-06-18 22:59:37.683661,33.6875,23.719898736058802,40.0,100,0
2023-06-18 22:59:39.087425,33.5625,23.720838761114283,40.0,100,0
2023-06-18 22:59:40.493081,33.5625,23.72585222462076,40.0,100,0
2023-06-18 22:59:41.896628,33.5,23.7321190458184,40.0,100,0
2023-06-18 22:59:43.298351,33.5,23.73713249622815,40.0,100,0
2023-06-18 22:59:44.701353,33.5,23.73963921925024,40.0,100,0
2023-06-18 22:59:46.104804,33.5,23.73901253863114,40.0,100,0
2023-06-18 22:59:47.510424,33.375,23.73587913417141,40.0,100,0
2023-06-18 22:59:48.914771,33.375,23.733999090404176,40.0,100,0
2023-06-18 22:59:50.317687,33.3125,23.73055234137164,40.0,100,0
